incident_id,incident_type,logs,chat_transcript,commands_executed,root_cause,resolution,preventive_action
INC_0231,network_latency_timeout,"2026-02-01 18:07:32 ERROR API timeout in Gateway
2026-02-01 18:07:42 WARN Network latency 180ms
2026-02-01 18:07:52 WARN Increased error rate detected for Gateway
2026-02-01 18:08:02 WARN Packet loss 0.5% observed
2026-02-01 18:08:32 INFO Network stabilized","Engineer A: Requests are timing out intermittently.
Engineer B: Packet loss observed on the link.
Engineer A: Monitoring traffic and error rates.
Engineer B: Timeouts stopped.
Engineer A: No application deploys in the last 30 minutes.",,Upstream network instability led to timeouts observed in Gateway.,Confirmed recovery once latency returned to normal levels.,Add upstream dependency SLO alerts and tracing.
INC_0144,disk_full,"2026-02-01 15:58:13 ERROR Disk space 100% on node-6
2026-02-01 15:58:33 WARN Write failure in ImageProcessor
2026-02-01 15:58:48 WARN No space left on device on node-6
2026-02-01 15:59:13 INFO Running cleanup on node-6
2026-02-01 16:00:13 INFO Old logs cleared
2026-02-01 16:01:13 INFO Disk usage reduced to 60%","Engineer A: Storage is at 100% on node-6.
Engineer B: Likely logs grew too fast.
Engineer A: Clearing old logs.
Engineer B: System stable after cleanup.",find /var/log -type f -name '*.log' -mtime +7 -delete,"Uncontrolled log growth filled disk on node-6, impacting ImageProcessor.",Cleaned up logs and validated ImageProcessor resumed normal writes.,Set up log retention limits and monitoring alerts.
INC_0213,network_latency_timeout,"2026-02-01 15:30:23 ERROR API timeout in SearchService
2026-02-01 15:30:33 WARN Network latency 180ms
2026-02-01 15:30:43 WARN Increased error rate detected for SearchService
2026-02-01 15:30:53 WARN Packet loss 5.0% observed
2026-02-01 15:31:08 INFO Checking upstream dependency health
2026-02-01 15:31:23 INFO Network stabilized
2026-02-01 15:32:23 INFO Latency back to normal for SearchService","Engineer A: Seeing elevated latency and timeouts.
Engineer B: Gateway latency increased.
Engineer A: Monitoring traffic and error rates.
Engineer B: System looks stable now.",,Network latency spike (~180ms) caused request timeouts in SearchService.,Confirmed recovery once latency returned to normal levels.,Implement client-side timeouts + exponential backoff.
INC_0097,db_connection_failure,"2026-02-01 11:49:57 ERROR PaymentService failed to connect to database
2026-02-01 11:50:07 WARN Connection refused on db-server-1
2026-02-01 11:50:57 INFO Database service restarted
2026-02-01 11:51:57 INFO Connection restored","Engineer A: Database connection errors in the app.
Engineer B: Connection refused on db-server-1.
Engineer A: Restarting database service.
Engineer B: Connection restored.
Engineer A: Monitoring connections for 2 minutes.",systemctl restart mysql,Database host db-server-1 stopped responding to connections.,Restarted mysql and monitored until stable.,Enable DB monitoring/alerts and implement client retries.
INC_0155,disk_full,"2026-02-01 12:41:18 ERROR Disk space 100% on node-4
2026-02-01 12:41:38 WARN Write failure in LoggingService
2026-02-01 12:41:53 WARN No space left on device on node-4
2026-02-01 12:42:18 INFO Running cleanup on node-4
2026-02-01 12:43:18 INFO Old logs cleared
2026-02-01 12:44:18 INFO Disk usage reduced to 65%","Engineer A: Disk full on node-4.
Engineer B: Looking for big files and old archives.
Engineer A: Deleting old archives.
Engineer B: Write operations are working again.",find /var/log -type f -name '*.log' -mtime +7 -delete,"Uncontrolled log growth filled disk on node-4, impacting LoggingService.",Freed disk space by removing old data and confirmed stability.,Implement automated cleanup and disk threshold alerting.
INC_0037,cpu_timeout,"2026-02-01 10:30:51 ERROR InventoryService timeout on node-2
2026-02-01 10:30:56 WARN CPU usage 99% on node-2
2026-02-01 10:31:51 INFO Restart initiated for InventoryService
2026-02-01 10:32:51 INFO Service restored
2026-02-01 10:33:51 INFO Health check passed for InventoryService","Engineer A: InventoryService is timing out.
Engineer B: High load on node-2 (CPU 99%).
Engineer A: Restarting deployment.
Engineer B: Service looks healthy.",kubectl rollout restart deployment InventoryService,High CPU usage on node-2 caused InventoryService timeouts.,Restarted InventoryService deployment.,Add rate limiting and investigate traffic spikes.
INC_0224,network_latency_timeout,"2026-02-01 12:26:50 ERROR API timeout in APIService
2026-02-01 12:27:00 WARN Network latency 180ms
2026-02-01 12:27:10 WARN Increased error rate detected for APIService
2026-02-01 12:27:50 INFO Network stabilized","Engineer A: Clients reporting slow responses.
Engineer B: Packet loss observed on the link.
Engineer A: Monitoring traffic and error rates.
Engineer B: Timeouts stopped.
Engineer A: No application deploys in the last 30 minutes.",,Increased network latency and/or packet loss caused timeouts for APIService.,Validated network recovery and continued monitoring until stable.,Add upstream dependency SLO alerts and tracing.
INC_0172,disk_full,"2026-02-01 12:44:45 ERROR Disk space 100% on vm-9
2026-02-01 12:45:05 WARN Write failure in LoggingService
2026-02-01 12:45:20 WARN No space left on device on vm-9
2026-02-01 12:45:45 INFO Running cleanup on vm-9
2026-02-01 12:46:45 INFO Old logs cleared
2026-02-01 12:47:45 INFO Disk usage reduced to 60%","Engineer A: Storage is at 100% on vm-9.
Engineer B: Looking for big files and old archives.
Engineer A: Clearing old logs.
Engineer B: Write operations are working again.",find /var/log -type f -name '*.log' -mtime +7 -delete ; journalctl --vacuum-time=7d,"Disk usage reached 100% on vm-9, causing failures in LoggingService.",Cleaned up logs and validated LoggingService resumed normal writes.,Apply log rotation policies and review storage capacity planning.
INC_0003,cpu_timeout,"2026-02-01 18:59:25 ERROR PaymentService timeout on node-4
2026-02-01 18:59:30 WARN CPU usage 90% on node-4
2026-02-01 19:00:25 INFO Restart initiated for PaymentService
2026-02-01 19:01:25 INFO Service restored
2026-02-01 19:02:25 INFO Health check passed for PaymentService","Engineer A: Users reporting errors on PaymentService.
Engineer B: CPU is at 90% on node-4.
Engineer A: Restarting the service.
Engineer B: Stable now.",kubectl rollout restart deployment PaymentService,High CPU usage on node-4 caused PaymentService timeouts.,Restarted PaymentService deployment.,Add rate limiting and investigate traffic spikes.
INC_0129,disk_full,"2026-02-01 11:04:54 ERROR Disk space 100% on node-6
2026-02-01 11:05:14 WARN Write failure in LoggingService
2026-02-01 11:05:54 INFO Running cleanup on node-6
2026-02-01 11:06:54 INFO Old logs cleared
2026-02-01 11:07:54 INFO Disk usage reduced to 55%
2026-02-01 11:08:54 INFO LoggingService health check passed","Engineer A: Storage is at 100% on node-6.
Engineer B: Looking for big files and old archives.
Engineer A: Rotating logs and cleaning up.
Engineer B: Space freed; disk back to normal.
Engineer A: Verifying disk usage and service health.",find /var/log -type f -name '*.log' -mtime +7 -delete ; journalctl --vacuum-time=7d,Disk exhaustion on node-6 caused write failures for LoggingService.,Cleaned up logs and validated LoggingService resumed normal writes.,"Alert earlier (e.g., 80% disk) and review capacity."
INC_0193,network_latency_timeout,"2026-02-01 09:34:58 ERROR API timeout in APIService
2026-02-01 09:35:08 WARN Network latency 250ms
2026-02-01 09:35:58 INFO Network stabilized
2026-02-01 09:36:58 INFO Latency back to normal for APIService","Engineer A: Requests are timing out intermittently.
Engineer B: Packet loss observed on the link.
Engineer A: Monitoring traffic and error rates.
Engineer B: System looks stable now.",traceroute upstream-service,Transient network degradation (latency ~250ms) impacted APIService availability.,Observed stabilization after investigating network metrics and dependencies.,Add upstream dependency SLO alerts and tracing.
INC_0140,disk_full,"2026-02-01 12:45:04 ERROR Disk space 100% on node-6
2026-02-01 12:45:24 WARN Write failure in ImageProcessor
2026-02-01 12:47:04 INFO Old logs cleared
2026-02-01 12:48:04 INFO Disk usage reduced to 70%","Engineer A: Disk full on node-6.
Engineer B: Looking for big files and old archives.
Engineer A: Removing old temp files.
Engineer B: Write operations are working again.",journalctl --vacuum-time=7d,"Uncontrolled log growth filled disk on node-6, impacting ImageProcessor.",Cleaned up logs and validated ImageProcessor resumed normal writes.,Set up log retention limits and monitoring alerts.
INC_0126,disk_full,"2026-02-01 10:51:00 ERROR Disk space 100% on node-6
2026-02-01 10:51:20 WARN Write failure in LoggingService
2026-02-01 10:53:00 INFO Old logs cleared
2026-02-01 10:54:00 INFO Disk usage reduced to 55%","Engineer A: Disk usage critical on node-6.
Engineer B: Checking largest directories now.
Engineer A: Clearing old logs.
Engineer B: Disk usage dropped; service recovering.
Engineer A: Verifying disk usage and service health.",find /var/log -type f -name '*.log' -mtime +7 -delete ; rm -rf /var/log/old_logs/*,"Uncontrolled log growth filled disk on node-6, impacting LoggingService.",Cleared old logs and temporary files to free disk space.,Apply log rotation policies and review storage capacity planning.
INC_0270,security_failed_logins,"2026-02-01 14:19:42 WARN Multiple failed login attempts (35 in 5m) from 172.16.3.99 on SSH
2026-02-01 14:24:42 ERROR Account locked for user root
2026-02-01 14:26:42 INFO Mitigation applied: IP blocked
2026-02-01 14:29:42 INFO Failed login rate returned to baseline","Engineer A: Suspicious login attempts detected.
Engineer B: Many failures targeting user root.
Engineer A: Blocking the IP now.
Engineer B: Failures dropped after the block.
Engineer A: Auditing other users for similar attempts on SSH.",fail2ban-client set sshd banip 172.16.3.99,Repeated failed authentication attempts from 172.16.3.99 indicated a brute-force attempt.,"Temporarily blocked 172.16.3.99, forced password reset for root, and monitored alerts.",Add bot protection/rate limits and alert on abnormal login patterns.
INC_0249,security_failed_logins,"2026-02-01 11:14:41 WARN Multiple failed login attempts (20 in 10m) from 203.0.113.14 on WebLogin
2026-02-01 11:24:41 ERROR Account locked for user ops_user
2026-02-01 11:26:41 INFO Mitigation applied: IP blocked","Engineer A: Seeing repeated authentication failures.
Engineer B: Spike in failed logins on WebLogin.
Engineer A: Blocking the IP now.
Engineer B: Alert cleared after mitigation.",iptables -A INPUT -s 203.0.113.14 -j DROP,Suspicious login activity from 203.0.113.14 triggered account lockouts for ops_user.,Blocked 203.0.113.14 at the firewall and locked ops_user temporarily.,Tune fail2ban thresholds and add SIEM alerting.
INC_0261,security_failed_logins,"2026-02-01 10:13:54 WARN Multiple failed login attempts (20 in 10m) from 192.168.1.25 on SSH
2026-02-01 10:23:54 ERROR Account locked for user ops_user
2026-02-01 10:25:54 INFO Mitigation applied: IP blocked
2026-02-01 10:28:54 INFO Failed login rate returned to baseline","Engineer A: Potential brute-force activity detected.
Engineer B: Source IP 192.168.1.25 is triggering failures.
Engineer A: Applying a temporary firewall block.
Engineer B: Failures dropped after the block.
Engineer A: Auditing other users for similar attempts on SSH.","netsh advfirewall firewall add rule name=""Block 192.168.1.25"" dir=in action=block remoteip=192.168.1.25",Repeated failed authentication attempts from 192.168.1.25 indicated a brute-force attempt.,Blocked 192.168.1.25 at the firewall and locked ops_user temporarily.,Tune fail2ban thresholds and add SIEM alerting.
INC_0132,disk_full,"2026-02-01 10:02:39 ERROR Disk space 100% on node-4
2026-02-01 10:02:59 WARN Write failure in ImageProcessor
2026-02-01 10:04:39 INFO Old logs cleared
2026-02-01 10:05:39 INFO Disk usage reduced to 65%","Engineer A: Storage is at 100% on node-4.
Engineer B: Looking for big files and old archives.
Engineer A: Deleting old archives.
Engineer B: System stable after cleanup.",du -sh /var/* | sort -h ; find /var/log -type f -name '*.log' -mtime +7 -delete,Disk exhaustion on node-4 caused write failures for ImageProcessor.,Cleaned up logs and validated ImageProcessor resumed normal writes.,Implement automated cleanup and disk threshold alerting.
INC_0085,db_connection_failure,"2026-02-01 13:50:10 ERROR OrderService failed to connect to database
2026-02-01 13:50:20 WARN Connection refused on db-server-1
2026-02-01 13:50:40 WARN DB health check failed on db-server-1
2026-02-01 13:51:10 INFO Database service restarted
2026-02-01 13:52:10 INFO Connection restored","Engineer A: Database connection errors in the app.
Engineer B: db-server-1 appears down/unreachable.
Engineer A: Restarting DB now.
Engineer B: Connection restored.",service mysql restart,Temporary DB outage on db-server-1 caused connection failures.,Restarted mysql service to restore connectivity.,Set up DB replication/failover and monitor connection errors.
INC_0078,db_connection_failure,"2026-02-01 13:46:36 ERROR AuthService failed to connect to database
2026-02-01 13:46:46 WARN Connection refused on db-server-2
2026-02-01 13:47:36 INFO Database service restarted
2026-02-01 13:48:36 INFO Connection restored
2026-02-01 13:49:36 INFO Application error rate returned to normal","Engineer A: Database connection errors in the app.
Engineer B: Connection refused on db-server-2.
Engineer A: Restarting DB now.
Engineer B: DB is back online.
Engineer A: Monitoring connections for 2 minutes.",systemctl restart postgresql,Temporary DB outage on db-server-2 caused connection failures.,Restarted postgresql service to restore connectivity.,Configure connection pooling with retries and alert on DB errors.
INC_0084,db_connection_failure,"2026-02-01 10:56:52 ERROR PaymentService failed to connect to database
2026-02-01 10:57:02 WARN Connection refused on db-server-2
2026-02-01 10:57:22 WARN DB health check failed on db-server-2
2026-02-01 10:57:52 INFO Database service restarted
2026-02-01 10:58:52 INFO Connection restored
2026-02-01 10:59:52 INFO Application error rate returned to normal","Engineer A: App cannot connect to DB.
Engineer B: db-server-2 not responding.
Engineer A: Restarting DB now.
Engineer B: Errors cleared after restart.
Engineer A: Monitoring connections for 2 minutes.",service postgresql restart,Database host db-server-2 stopped responding to connections.,Restarted the database service (postgresql) and verified connections.,Add failover strategy and improve DB uptime monitoring.
INC_0265,security_failed_logins,"2026-02-01 17:04:48 WARN Multiple failed login attempts (35 in 2m) from 198.51.100.22 on WebLogin
2026-02-01 17:06:48 ERROR Account locked for user svc_app
2026-02-01 17:07:48 INFO Authentication throttling enabled for WebLogin
2026-02-01 17:08:48 INFO Mitigation applied: IP blocked
2026-02-01 17:11:48 INFO Failed login rate returned to baseline","Engineer A: Alert: multiple failed logins in a short window.
Engineer B: Spike in failed logins on WebLogin.
Engineer A: Blocking the IP now.
Engineer B: No more attempts observed.",iptables -A INPUT -s 198.51.100.22 -j DROP,Repeated failed authentication attempts from 198.51.100.22 indicated a brute-force attempt.,Blocked 198.51.100.22 at the firewall and locked svc_app temporarily.,Enable MFA and add rate-limiting for authentication.
INC_0285,security_failed_logins,"2026-02-01 09:18:43 WARN Multiple failed login attempts (20 in 10m) from 10.10.14.8 on WebLogin
2026-02-01 09:30:43 INFO Mitigation applied: IP blocked","Engineer A: Seeing repeated authentication failures.
Engineer B: Many failures targeting user svc_ci.
Engineer A: Enabling rate limiting on auth.
Engineer B: Alert cleared after mitigation.",ufw deny from 10.10.14.8,Brute-force login attempts from 10.10.14.8 targeting svc_ci via WebLogin.,Enabled rate limiting and blocked 10.10.14.8 to stop repeated failures.,Tune fail2ban thresholds and add SIEM alerting.
INC_0040,cpu_timeout,"2026-02-01 09:37:00 ERROR PaymentService timeout on node-4
2026-02-01 09:37:05 WARN CPU usage 99% on node-4
2026-02-01 09:37:20 WARN Queue depth high for PaymentService
2026-02-01 09:38:00 INFO Restart initiated for PaymentService
2026-02-01 09:39:00 INFO Service restored","Engineer A: PaymentService is timing out.
Engineer B: node-4 looks overloaded (CPU 99%).
Engineer A: Restarting the service.
Engineer B: Traffic is back to normal.",kubectl rollout restart deployment PaymentService,High CPU usage on node-4 caused PaymentService timeouts.,Restarted PaymentService deployment.,Add autoscaling plus dashboards for CPU and latency.
INC_0195,network_latency_timeout,"2026-02-01 18:42:49 ERROR API timeout in OrderService
2026-02-01 18:42:59 WARN Network latency 250ms
2026-02-01 18:43:09 WARN Increased error rate detected for OrderService
2026-02-01 18:43:34 INFO Checking upstream dependency health
2026-02-01 18:43:49 INFO Network stabilized","Engineer A: Seeing elevated latency and timeouts.
Engineer B: Network latency spike detected.
Engineer A: Checking upstream health and metrics.
Engineer B: Latency normalized.",traceroute upstream-service,Upstream network instability led to timeouts observed in OrderService.,Observed stabilization after investigating network metrics and dependencies.,Implement client-side timeouts + exponential backoff.
INC_0081,db_connection_failure,"2026-02-01 14:48:09 ERROR PaymentService failed to connect to database
2026-02-01 14:48:19 WARN Connection refused on db-server-1
2026-02-01 14:48:39 WARN DB health check failed on db-server-1
2026-02-01 14:49:09 INFO Database service restarted
2026-02-01 14:50:09 INFO Connection restored","Engineer A: Database connection errors in the app.
Engineer B: db-server-1 not responding.
Engineer A: Attempting DB restart.
Engineer B: Errors cleared after restart.",systemctl restart postgresql,Temporary DB outage on db-server-1 caused connection failures.,Restarted postgresql service to restore connectivity.,Enable DB monitoring/alerts and implement client retries.
INC_0274,security_failed_logins,"2026-02-01 17:41:14 WARN Multiple failed login attempts (20 in 2m) from 203.0.113.14 on RDP
2026-02-01 17:45:14 INFO Mitigation applied: IP blocked
2026-02-01 17:48:14 INFO Failed login rate returned to baseline","Engineer A: Seeing repeated authentication failures.
Engineer B: Spike in failed logins on RDP.
Engineer A: Applying a temporary firewall block.
Engineer B: Failures dropped after the block.
Engineer A: Auditing other users for similar attempts on RDP.",fail2ban-client set sshd banip 203.0.113.14,High-rate failed logins from 203.0.113.14 caused security alerts on RDP.,Enabled rate limiting and blocked 203.0.113.14 to stop repeated failures.,Tune fail2ban thresholds and add SIEM alerting.
INC_0188,network_latency_timeout,"2026-02-01 15:03:10 ERROR API timeout in OrderService
2026-02-01 15:03:20 WARN Network latency 900ms
2026-02-01 15:03:55 INFO Checking upstream dependency health
2026-02-01 15:04:10 INFO Network stabilized
2026-02-01 15:05:10 INFO Latency back to normal for OrderService","Engineer A: Requests are timing out intermittently.
Engineer B: Upstream dependency is slow.
Engineer A: Investigating recent network changes.
Engineer B: Error rates back to normal.
Engineer A: No application deploys in the last 30 minutes.",,Increased network latency and/or packet loss caused timeouts for OrderService.,Observed stabilization after investigating network metrics and dependencies.,Add upstream dependency SLO alerts and tracing.
INC_0113,db_connection_failure,"2026-02-01 12:05:41 ERROR PaymentService failed to connect to database
2026-02-01 12:05:51 WARN Connection refused on db-server-2
2026-02-01 12:06:11 WARN DB health check failed on db-server-2
2026-02-01 12:06:41 INFO Database service restarted
2026-02-01 12:07:41 INFO Connection restored","Engineer A: App cannot connect to DB.
Engineer B: DB host db-server-2 is failing health checks.
Engineer A: Restarting DB now.
Engineer B: Errors cleared after restart.",systemctl restart postgresql,Temporary DB outage on db-server-2 caused connection failures.,Restarted postgresql and monitored until stable.,Configure connection pooling with retries and alert on DB errors.
INC_0030,cpu_timeout,"2026-02-01 18:06:51 ERROR UserService timeout on node-4
2026-02-01 18:06:56 WARN CPU usage 99% on node-4
2026-02-01 18:07:51 INFO Restart initiated for UserService
2026-02-01 18:08:51 INFO Service restored","Engineer A: UserService requests are failing.
Engineer B: node-4 looks overloaded (CPU 99%).
Engineer A: Restarting deployment.
Engineer B: Traffic is back to normal.",kubectl rollout restart deployment UserService,High CPU usage on node-4 caused UserService timeouts.,Restarted UserService deployment.,Configure HPA and set CPU thresholds.
INC_0114,db_connection_failure,"2026-02-01 16:46:01 ERROR OrderService failed to connect to database
2026-02-01 16:46:11 WARN Connection refused on db-server-2
2026-02-01 16:47:01 INFO Database service restarted
2026-02-01 16:48:01 INFO Connection restored","Engineer A: App cannot connect to DB.
Engineer B: DB host db-server-2 is failing health checks.
Engineer A: Cycling the DB service.
Engineer B: Connection restored.
Engineer A: Monitoring connections for 2 minutes.",systemctl restart mysql,Database host db-server-2 stopped responding to connections.,Restarted the database service (mysql) and verified connections.,Set up DB replication/failover and monitor connection errors.
INC_0052,cpu_timeout,"2026-02-01 17:13:03 ERROR UserService timeout on node-6
2026-02-01 17:13:08 WARN CPU usage 90% on node-6
2026-02-01 17:14:03 INFO Restart initiated for UserService
2026-02-01 17:15:03 INFO Service restored","Engineer A: UserService requests are failing.
Engineer B: node-6 looks overloaded (CPU 90%).
Engineer A: Restarting the service.
Engineer B: Service looks healthy.",kubectl rollout restart deployment UserService,High CPU usage on node-6 caused UserService timeouts.,Restarted UserService deployment.,Investigate load spike and add scaling policy.
INC_0183,network_latency_timeout,"2026-02-01 09:09:42 ERROR API timeout in Gateway
2026-02-01 09:09:52 WARN Network latency 900ms
2026-02-01 09:10:02 WARN Increased error rate detected for Gateway
2026-02-01 09:10:12 WARN Packet loss 1.0% observed
2026-02-01 09:10:42 INFO Network stabilized","Engineer A: Requests are timing out intermittently.
Engineer B: Gateway latency increased.
Engineer A: Monitoring traffic and error rates.
Engineer B: System looks stable now.",ping -c 5 upstream-service,Upstream network instability led to timeouts observed in Gateway.,Monitored the system until network conditions stabilized.,Add latency SLO alerts and investigate network bottlenecks.
INC_0264,security_failed_logins,"2026-02-01 09:31:42 WARN Multiple failed login attempts (35 in 10m) from 10.10.14.8 on SSH
2026-02-01 09:43:42 INFO Mitigation applied: IP blocked","Engineer A: Alert: multiple failed logins in a short window.
Engineer B: Spike in failed logins on SSH.
Engineer A: Enabling rate limiting on auth.
Engineer B: Failures dropped after the block.
Engineer A: Auditing other users for similar attempts on SSH.",iptables -A INPUT -s 10.10.14.8 -j DROP,Repeated failed authentication attempts from 10.10.14.8 indicated a brute-force attempt.,Enabled rate limiting and blocked 10.10.14.8 to stop repeated failures.,Configure account lockout policies and MFA for privileged accounts.
INC_0149,disk_full,"2026-02-01 15:55:56 ERROR Disk space 100% on node-6
2026-02-01 15:56:16 WARN Write failure in OrderService
2026-02-01 15:56:56 INFO Running cleanup on node-6
2026-02-01 15:57:56 INFO Old logs cleared
2026-02-01 15:58:56 INFO Disk usage reduced to 70%","Engineer A: Storage is at 100% on node-6.
Engineer B: Likely logs grew too fast.
Engineer A: Deleting old archives.
Engineer B: System stable after cleanup.",rm -rf /var/log/old_logs/* ; find /var/log -type f -name '*.log' -mtime +7 -delete,Disk exhaustion on node-6 caused write failures for OrderService.,Cleaned up logs and validated OrderService resumed normal writes.,Implement automated cleanup and disk threshold alerting.
INC_0095,db_connection_failure,"2026-02-01 18:40:22 ERROR AuthService failed to connect to database
2026-02-01 18:40:32 WARN Connection refused on db-server-1
2026-02-01 18:41:22 INFO Database service restarted
2026-02-01 18:42:22 INFO Connection restored","Engineer A: Seeing DB connection failures.
Engineer B: Connection refused on db-server-1.
Engineer A: Restarting DB now.
Engineer B: App is connecting again.",service postgresql restart,Database host db-server-1 stopped responding to connections.,Restarted the database service (postgresql) and verified connections.,Add DB health checks and connection retry/backoff.
INC_0048,cpu_timeout,"2026-02-01 09:31:02 ERROR OrderService timeout on vm-2
2026-02-01 09:31:07 WARN CPU usage 90% on vm-2
2026-02-01 09:31:22 WARN Queue depth high for OrderService
2026-02-01 09:32:02 INFO Restart initiated for OrderService
2026-02-01 09:33:02 INFO Service restored","Engineer A: OrderService is timing out.
Engineer B: vm-2 looks overloaded (CPU 90%).
Engineer A: Restarting deployment.
Engineer B: Errors stopped.",kubectl rollout restart deployment OrderService,High CPU usage on vm-2 caused OrderService timeouts.,Restarted OrderService deployment.,Investigate load spike and add scaling policy.
INC_0220,network_latency_timeout,"2026-02-01 18:11:17 ERROR API timeout in OrderService
2026-02-01 18:11:27 WARN Network latency 180ms
2026-02-01 18:11:37 WARN Increased error rate detected for OrderService
2026-02-01 18:12:02 INFO Checking upstream dependency health
2026-02-01 18:12:17 INFO Network stabilized
2026-02-01 18:13:17 INFO Latency back to normal for OrderService","Engineer A: Clients reporting slow responses.
Engineer B: Network latency spike detected.
Engineer A: Investigating recent network changes.
Engineer B: System looks stable now.
Engineer A: No application deploys in the last 30 minutes.",curl -I https://upstream-service/health,Increased network latency and/or packet loss caused timeouts for OrderService.,Observed stabilization after investigating network metrics and dependencies.,Set up packet loss monitoring and alert thresholds.
INC_0068,db_connection_failure,"2026-02-01 12:53:42 ERROR AuthService failed to connect to database
2026-02-01 12:53:52 WARN Connection refused on db-server-2
2026-02-01 12:54:12 WARN DB health check failed on db-server-2
2026-02-01 12:54:42 INFO Database service restarted
2026-02-01 12:55:42 INFO Connection restored","Engineer A: Requests failing due to DB connectivity.
Engineer B: db-server-2 appears down/unreachable.
Engineer A: Cycling the DB service.
Engineer B: DB is back online.
Engineer A: Monitoring connections for 2 minutes.",service mysql restart,Database service on db-server-2 was unavailable (connection refused).,Restarted the database service (mysql) and verified connections.,Configure connection pooling with retries and alert on DB errors.
INC_0013,cpu_timeout,"2026-02-01 16:09:34 ERROR Gateway timeout on vm-2
2026-02-01 16:09:39 WARN CPU usage 92% on vm-2
2026-02-01 16:10:34 INFO Restart initiated for Gateway
2026-02-01 16:11:34 INFO Service restored","Engineer A: Gateway is timing out.
Engineer B: High load on vm-2 (CPU 92%).
Engineer A: Restarting the service.
Engineer B: Traffic is back to normal.",kubectl rollout restart deployment Gateway,High CPU usage on vm-2 caused Gateway timeouts.,Restarted Gateway deployment.,Investigate load spike and add scaling policy.
INC_0222,network_latency_timeout,"2026-02-01 13:40:14 ERROR API timeout in SearchService
2026-02-01 13:40:24 WARN Network latency 300ms
2026-02-01 13:41:14 INFO Network stabilized","Engineer A: Clients reporting slow responses.
Engineer B: Packet loss observed on the link.
Engineer A: Checking upstream health and metrics.
Engineer B: Latency normalized.
Engineer A: No application deploys in the last 30 minutes.",,Network latency spike (~300ms) caused request timeouts in SearchService.,Monitored the system until network conditions stabilized.,Set up packet loss monitoring and alert thresholds.
INC_0237,network_latency_timeout,"2026-02-01 16:16:50 ERROR API timeout in OrderService
2026-02-01 16:17:00 WARN Network latency 180ms
2026-02-01 16:17:20 WARN Packet loss 2.5% observed
2026-02-01 16:17:35 INFO Checking upstream dependency health
2026-02-01 16:17:50 INFO Network stabilized","Engineer A: Clients reporting slow responses.
Engineer B: Gateway latency increased.
Engineer A: Investigating recent network changes.
Engineer B: Error rates back to normal.
Engineer A: No application deploys in the last 30 minutes.",,Increased network latency and/or packet loss caused timeouts for OrderService.,Confirmed recovery once latency returned to normal levels.,Add end-to-end tracing and network performance alerts.
INC_0018,cpu_timeout,"2026-02-01 18:16:58 ERROR PaymentService timeout on node-6
2026-02-01 18:17:03 WARN CPU usage 90% on node-6
2026-02-01 18:17:58 INFO Restart initiated for PaymentService
2026-02-01 18:18:58 INFO Service restored
2026-02-01 18:19:58 INFO Health check passed for PaymentService","Engineer A: PaymentService requests are failing.
Engineer B: CPU is at 90% on node-6.
Engineer A: Rolling restart now.
Engineer B: Errors stopped.",kubectl rollout restart deployment PaymentService,High CPU usage on node-6 caused PaymentService timeouts.,Restarted PaymentService deployment.,Add rate limiting and investigate traffic spikes.
INC_0064,db_connection_failure,"2026-02-01 16:36:27 ERROR AuthService failed to connect to database
2026-02-01 16:36:37 WARN Connection refused on db-server-1
2026-02-01 16:36:57 WARN DB health check failed on db-server-1
2026-02-01 16:37:27 INFO Database service restarted
2026-02-01 16:38:27 INFO Connection restored","Engineer A: Requests failing due to DB connectivity.
Engineer B: DB host db-server-1 is failing health checks.
Engineer A: Restarting database service.
Engineer B: Connection restored.
Engineer A: Monitoring connections for 2 minutes.",service mysql restart,DB service disruption on db-server-1 led to application errors.,Restarted the database service (mysql) and verified connections.,Add DB health checks and connection retry/backoff.
INC_0280,security_failed_logins,"2026-02-01 11:51:14 WARN Multiple failed login attempts (80 in 5m) from 203.0.113.14 on SSH
2026-02-01 11:56:14 ERROR Account locked for user root
2026-02-01 11:58:14 INFO Mitigation applied: IP blocked
2026-02-01 12:01:14 INFO Failed login rate returned to baseline","Engineer A: Seeing repeated authentication failures.
Engineer B: Spike in failed logins on SSH.
Engineer A: Locking the account temporarily.
Engineer B: Failures dropped after the block.
Engineer A: Auditing other users for similar attempts on SSH.",iptables -A INPUT -s 203.0.113.14 -j DROP,Brute-force login attempts from 203.0.113.14 targeting root via SSH.,"Temporarily blocked 203.0.113.14, forced password reset for root, and monitored alerts.",Enable MFA and add rate-limiting for authentication.
INC_0278,security_failed_logins,"2026-02-01 17:43:54 WARN Multiple failed login attempts (35 in 5m) from 203.0.113.14 on VPN
2026-02-01 17:48:54 ERROR Account locked for user root
2026-02-01 17:50:54 INFO Mitigation applied: IP blocked","Engineer A: Seeing repeated authentication failures.
Engineer B: Spike in failed logins on VPN.
Engineer A: Blocking the IP now.
Engineer B: Traffic looks normal now.
Engineer A: Auditing other users for similar attempts on VPN.","netsh advfirewall firewall add rule name=""Block 203.0.113.14"" dir=in action=block remoteip=203.0.113.14",Brute-force login attempts from 203.0.113.14 targeting root via VPN.,"Temporarily blocked 203.0.113.14, forced password reset for root, and monitored alerts.",Configure account lockout policies and MFA for privileged accounts.
